SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
FIN:4340:0002,Wealth Management,Scott Wilson,,4,8,11,7,10,7,4,2,1,0,0,0,0,1,Spring,2023,0
FIN:4350:0001,Applied Wealth Management,Nathan Koch,,0,12,16,5,8,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:4420:0001,Property and Liability Insurance,Philip Brooks,,0,8,9,16,14,7,4,0,0,0,0,0,0,1,Spring,2023,0
FIN:4450:0001,Risk Modeling,Thomas Berry-Stoelzle,,0,9,3,2,9,3,0,3,0,0,0,0,0,2,Spring,2023,0
FIN:4460:0001,Insurer Operations and Captive Mgmt,Thomas Berry-Stoelzle,,0,8,2,2,11,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:7110:0001,Finance Theory I,Wei Li,,0,3,0,0,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:7140:0001,Advanced Empirical Finance,Ashish Tiwari,,0,1,1,2,2,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:7850:0001,Seminar in Finance,Tong Yao,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:8130:0801,Business Communication,Nickolas Westergaard,,0,8,16,9,2,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9140:0EXV,Enterprise Risk Management,Richard Peter,,0,9,10,9,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9150:0800,Financial Modeling and Firm Valuation,Todd Houge,,1,11,8,4,10,5,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9160:0800,Quantitative Finance and Deep Learning,John Lewis Jr,,10,13,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9200:0800,Portfolio Management,Ashish Tiwari,,0,11,2,12,21,2,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9200:0EXO,Portfolio Management,Tong Yao,,4,24,0,3,11,1,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9225:0800,Applied Fixed Income Analysis-Hart Fund,Mahmut Ilerisoy,,2,9,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9250:0800,Applied Sec Analysis - Henry Fund I,Todd Houge,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9300:0800,Corporate Investment & Finance Decisions,Amrita Nain,,0,5,23,13,3,4,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9300:0EX8,Corporate Investment & Finance Decisions,David Carter,,0,13,1,0,2,0,0,1,0,0,0,0,0,0,Spring,2023,0
FIN:9310:0EXO,Corporate Financial Strategy,Brent Pritchard,,5,8,16,9,8,2,1,0,0,0,0,0,0,0,Spring,2023,0
FIN:9330:0800,Investment Banking,Lawrence Cook,,0,4,1,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9330:0801,Investment Banking,Lawrence Cook,,0,1,3,2,2,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9350:0800,Wealth Management,John Lewis Jr,,14,13,1,0,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
FIN:9350:0EXV,Wealth Management,Erik Lie,,2,8,7,7,10,7,0,6,0,0,0,0,0,0,Spring,2023,0
FREN:1001:0001,Elementary French I,William Osei-Aborah,,1,0,1,1,1,0,0,3,1,0,2,0,4,1,Spring,2023,0
FREN:1001:0002,Elementary French I,Obed Acheampong,,0,3,7,1,6,1,1,0,0,0,0,0,0,1,Spring,2023,0
FREN:1001:0003,Elementary French I,William Osei-Aborah,,0,0,0,0,3,1,2,2,1,2,0,1,3,3,Spring,2023,0
FREN:1002:0001,Elementary French II,Antoine Agostini,,1,0,0,1,2,1,2,1,0,0,2,0,0,1,Spring,2023,0
FREN:1002:0002,Elementary French II,Coralie Buquet,,0,0,0,3,3,3,3,3,1,2,1,1,0,1,Spring,2023,0
FREN:1002:0003,Elementary French II,Nkem Dike,,0,7,2,5,5,2,0,0,0,0,0,0,0,0,Spring,2023,0
FREN:1006:0EXN,Global Sports and National Cultures,Koku Gamia,,0,13,2,4,3,0,0,0,1,0,0,0,0,1,Spring,2023,0
FREN:1006:0EXO,Global Sports and National Cultures,Koku Gamia,,5,9,4,2,3,0,0,0,0,0,0,0,0,1,Spring,2023,0
FREN:1006:0EXP,Global Sports and National Cultures,Lilia Messaoudi,,0,5,8,4,2,1,0,1,2,0,0,1,0,1,Spring,2023,0
FREN:1006:0EXQ,Global Sports and National Cultures,Helene Sicard-Cowan,,1,8,3,7,3,1,0,0,0,0,0,0,1,1,Spring,2023,0
FREN:1006:0EXR,Global Sports and National Cultures,Helene Sicard-Cowan,,0,2,10,7,4,1,0,0,0,1,0,0,0,0,Spring,2023,0
FREN:1006:0EXS,Global Sports and National Cultures,Madi Beauchamp,,2,10,5,5,2,0,0,0,1,0,0,0,0,0,Spring,2023,0
FREN:1006:0EXT,Global Sports and National Cultures,Madi Beauchamp,,3,8,4,2,2,4,1,0,0,0,0,0,1,0,Spring,2023,0
FREN:1006:0EXU,Global Sports and National Cultures,Abby Haber,,4,4,4,5,1,0,6,0,1,0,0,0,0,0,Spring,2023,0
FREN:1006:0EXV,Global Sports and National Cultures,Roxanna Curto,,3,9,5,3,3,1,2,1,0,0,0,0,0,0,Spring,2023,0
FREN:1006:0EXW,Global Sports and National Cultures,Lilia Messaoudi,,0,6,4,3,4,4,2,0,1,0,0,0,0,1,Spring,2023,0
FREN:1510:0001,Cultural Misunderstandings: France & USA,David Hagan,,0,16,12,2,0,0,0,0,0,0,0,0,1,0,Spring,2023,0
FREN:1510:0002,Cultural Misunderstandings: France & USA,David Hagan,,0,11,6,3,5,0,0,0,0,0,0,0,1,1,Spring,2023,0
FREN:2001:0001,Intermediate French I,Sokhna Thiaw,,1,4,2,2,2,0,0,0,0,0,0,2,0,0,Spring,2023,0
FREN:2001:0002,Intermediate French I,Sokhna Thiaw,,0,4,0,1,0,1,2,1,0,0,0,0,0,0,Spring,2023,0
FREN:2002:0001,Intermediate French II,Anna Magavern,,0,4,2,2,1,1,0,0,0,0,0,0,0,0,Spring,2023,0
FREN:2002:0003,Intermediate French II,Antoine Agostini,,0,6,1,2,1,1,0,4,1,2,0,0,1,0,Spring,2023,0
FREN:2002:0004,Intermediate French II,Coralie Buquet,,0,1,0,1,4,3,2,0,2,2,0,0,0,0,Spring,2023,0
FREN:3000:0001,Third-Year French,Antoine Agostini,,0,5,0,1,1,1,0,2,1,0,1,0,0,1,Spring,2023,0
FREN:3020:0001,Oral Expression in French I,Sohair Abul-Haija,,2,8,5,1,0,0,0,0,0,0,0,0,0,1,Spring,2023,0
FREN:3060:0001,Intro to Reading & Writing in Literature,Downing Thomas,,2,7,1,2,1,0,1,0,0,0,0,0,1,1,Spring,2023,0
FREN:3130:0001,Francophone Cultures,Jan Steyn,,2,6,9,0,0,2,0,0,0,0,0,0,0,0,Spring,2023,0
FREN:3300:0001,French Grammar,Rosemarie Scullion,,1,1,2,2,3,0,0,1,0,0,0,0,0,0,Spring,2023,0
FREN:3410:0001,Business French,Sohair Abul-Haija,,1,2,4,2,1,1,0,0,0,0,0,0,0,1,Spring,2023,0
FREN:4007:0001,Topics in French Linguistics,Emilie Destruel,,1,2,2,0,2,0,0,0,0,0,0,0,0,0,Spring,2023,0
FREN:4020:0001,Oral Expression in French II,Sohair Abul-Haija,,0,8,3,2,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
FREN:4100:0001,French Cinema,Rosemarie Scullion,,0,3,4,5,0,0,0,1,0,0,0,0,0,0,Spring,2023,0
FREN:4100:0002,French Cinema,Rosemarie Scullion,,1,1,4,0,3,0,0,0,0,0,0,0,0,2,Spring,2023,0
FREN:6001:0001,Reimagining Humanities Scholarship,Downing Thomas,,2,5,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
FREN:6025:0001,Studies in the Eighteenth Century,Downing Thomas,,0,4,3,0,0,0,0,0,0,0,1,0,0,0,Spring,2023,0
FREN:6130:0001,Francophone Thought,Anny Curtius,,1,6,3,0,0,1,0,0,0,0,1,0,0,0,Spring,2023,0
FRRB:7001:0001,Molecular and Cellular Biology of Cancer,Adam Dupuy,,0,3,3,2,1,1,0,0,0,0,0,0,0,0,Spring,2023,0
GENE:6200:0001,Special Topics in Genetics,Hanna Stevens,,0,20,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GEOG:1020:0001,The Global Environment,Miriam Johnston,,0,25,19,15,5,7,4,4,3,1,2,0,4,1,Spring,2023,0
GEOG:1021:0001,The Global Environment Lab,Miriam Johnston,,0,5,1,2,0,1,2,1,0,0,0,0,0,0,Spring,2023,0
GEOG:1021:0002,The Global Environment Lab,Miriam Johnston,,0,6,1,1,1,0,0,0,0,0,0,0,0,0,Spring,2023,0
GEOG:1050:0A01,Foundations of GIS,Neal MacDonald,,5,4,0,2,2,2,2,0,0,0,0,0,2,0,Spring,2023,0
GEOG:1050:0A02,Foundations of GIS,Neal MacDonald,,4,8,4,0,1,0,2,0,1,0,1,0,0,2,Spring,2023,0
GEOG:1050:0A03,Foundations of GIS,Neal MacDonald,,2,13,1,4,0,1,0,0,0,0,1,0,0,1,Spring,2023,0
GEOG:1050:0A04,Foundations of GIS,Neal MacDonald,,4,4,3,2,1,0,2,0,0,0,0,0,1,2,Spring,2023,0
GEOG:1070:0A01,Contemporary Environmental Issues,Eric Tate,,0,1,1,5,5,1,0,1,1,0,1,0,1,2,Spring,2023,0
GEOG:1070:0A02,Contemporary Environmental Issues,Eric Tate,,0,0,4,4,3,3,2,1,2,0,0,0,2,1,Spring,2023,0
GEOG:1070:0A03,Contemporary Environmental Issues,Eric Tate,,0,2,2,4,2,3,2,2,1,2,0,1,0,0,Spring,2023,0
GEOG:1070:0A04,Contemporary Environmental Issues,Eric Tate,,0,1,1,0,2,2,2,3,1,2,0,1,1,4,Spring,2023,0
GEOG:1070:0A05,Contemporary Environmental Issues,Eric Tate,,0,0,1,4,1,4,0,6,0,1,0,0,0,4,Spring,2023,0
GEOG:1070:0A06,Contemporary Environmental Issues,Eric Tate,,0,2,4,3,3,2,2,0,1,2,0,0,0,2,Spring,2023,0
GEOG:1070:0A07,Contemporary Environmental Issues,Eric Tate,,1,2,1,2,0,0,1,1,0,0,0,0,0,0,Spring,2023,0
GEOG:1070:0A08,Contemporary Environmental Issues,Eric Tate,,0,3,1,3,6,2,3,0,0,1,0,2,0,1,Spring,2023,0
GEOG:1070:0A09,Contemporary Environmental Issues,Eric Tate,,0,0,0,3,5,3,2,1,0,0,1,1,1,1,Spring,2023,0
GEOG:1070:0A10,Contemporary Environmental Issues,Eric Tate,,0,0,3,2,1,3,1,2,1,2,0,1,2,2,Spring,2023,0
GEOG:1070:0A11,Contemporary Environmental Issues,Eric Tate,,0,4,1,1,6,3,1,0,0,0,0,0,2,3,Spring,2023,0
GEOG:1070:0A12,Contemporary Environmental Issues,Eric Tate,,0,1,2,1,4,2,3,2,0,2,0,0,0,3,Spring,2023,0
GEOG:1070:0A13,Contemporary Environmental Issues,Eric Tate,,0,3,4,3,4,3,0,1,4,0,0,0,0,0,Spring,2023,0
GEOG:1070:0A14,Contemporary Environmental Issues,Eric Tate,,0,3,3,4,2,4,0,2,0,0,0,0,1,2,Spring,2023,0
GEOG:1070:0A15,Contemporary Environmental Issues,Eric Tate,,0,1,1,1,2,2,3,1,1,3,2,1,1,2,Spring,2023,0
GEOG:1070:0A16,Contemporary Environmental Issues,Eric Tate,,0,2,2,1,5,2,1,3,1,0,0,0,3,2,Spring,2023,0
GEOG:1070:0A17,Contemporary Environmental Issues,Eric Tate,,0,0,3,5,4,2,2,0,1,0,1,1,1,1,Spring,2023,0
GEOG:1090:0A01,Globalization and Geographic Diversity,Claire Pavlik,,0,5,3,5,2,2,2,3,0,0,0,0,0,0,Spring,2023,0
GEOG:1090:0A02,Globalization and Geographic Diversity,Claire Pavlik,,0,1,4,2,3,2,2,1,0,0,0,0,1,3,Spring,2023,0
GEOG:1090:0A03,Globalization and Geographic Diversity,Claire Pavlik,,0,3,2,2,2,2,0,2,0,0,1,0,3,2,Spring,2023,0
GEOG:1090:0A04,Globalization and Geographic Diversity,Claire Pavlik,,0,8,7,0,2,3,1,1,0,1,0,0,0,0,Spring,2023,0
GEOG:2013:0001,Introduction to Sustainability,Stratis Giannakouros,,0,5,4,3,3,0,1,1,1,1,0,0,0,0,Spring,2023,0
GEOG:2910:0001,The Global Economy,Claire Pavlik,,0,16,7,8,8,6,2,8,3,2,1,0,3,3,Spring,2023,0
GEOG:2950:0A01,Environmental Conservation,Heather Sander,,0,8,6,2,5,3,2,0,0,1,1,0,0,0,Spring,2023,0
GEOG:3300:0001,Sustainable Development Alternatives,Carly Nichols,,0,10,3,3,2,1,0,0,0,0,0,0,0,0,Spring,2023,0
GEOG:3350:0001,Urban Ecology,Heather Sander,,0,6,4,1,2,3,0,2,0,0,0,0,0,0,Spring,2023,0
GEOG:3520:0001,GIS for Environmental Studies,David Bennett,,0,4,2,3,7,4,4,2,0,0,1,0,0,0,Spring,2023,0
GEOG:3540:0001,Geographic Visualization,Caglar Koylu,,0,5,1,4,3,2,0,1,0,0,0,0,2,1,Spring,2023,0
GEOG:3570:0001,LiDAR: Principles and Applications,Marc Linderman,,0,4,4,0,3,1,1,1,0,0,0,0,2,0,Spring,2023,0
GEOG:3760:0001,Hazards and Society,Eric Tate,,0,9,1,2,3,1,0,4,0,1,0,0,0,1,Spring,2023,0
GEOG:3780:0001,U.S. Energy Policy in Global Context,Richard Priest,,1,5,5,3,3,3,3,2,1,1,1,0,2,2,Spring,2023,0
GEOG:3920:0001,Planning Livable Cities,Barton Cramer,,0,3,3,2,1,1,1,0,1,0,0,0,0,0,Spring,2023,0
GEOG:3992:9653,Undergraduate Research,Adam Skibbe,,1,8,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GEOG:4010:0001,Field Methods in Physical Geography,Marc Linderman,,0,1,1,1,3,2,0,0,1,0,0,0,0,1,Spring,2023,0
GEOG:4030:0001,Senior Project Seminar,Margaret Carrel,,0,3,2,0,0,0,0,0,0,0,0,0,1,0,Spring,2023,0
GEOG:4310:0001,Climate Change,Matt Dannenberg,,0,7,2,0,1,0,2,0,0,0,0,0,0,1,Spring,2023,0
GEOG:5540:0001,Geographic Visualization,Caglar Koylu,,0,8,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GHS:1181:0A01,Ancient Medicine,Tyson Paskett,,0,1,2,2,0,0,2,0,0,0,0,0,0,0,Spring,2023,0
GHS:2000:0A01,Introduction to Global Health Studies,Austin Tang,,0,3,7,2,1,0,1,0,1,0,0,0,0,1,Spring,2023,0
GHS:2000:0A02,Introduction to Global Health Studies,Austin Tang,,0,2,2,2,2,1,2,0,1,1,0,0,0,0,Spring,2023,0
GHS:2000:0A03,Introduction to Global Health Studies,Austin Tang,,0,2,4,3,1,2,1,0,1,0,1,0,1,0,Spring,2023,0
GHS:2000:0A04,Introduction to Global Health Studies,Bege Dauda,,0,10,7,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GHS:2164:0001,Culture/Healing: Intro to Med Anth,Erica Prussing,,0,5,1,3,1,0,0,0,0,0,1,0,0,0,Spring,2023,0
GHS:2265:0EXW,Hard Cases in Healthcare/End of Life,Diana Cates,,0,3,5,1,2,1,3,2,0,0,1,0,0,1,Spring,2023,0
GHS:2770:0001,Black and White Community Politics,Louise Seamster,,0,5,1,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GHS:3035:0EXW,Engaging in Global Health,Christine Brunner Luse,,0,26,0,0,2,0,0,1,0,0,1,0,0,0,Spring,2023,0
GHS:3050:0EXW,Global Aging,Nadia Sabbagh Steinberg,,0,3,1,0,2,1,1,1,0,1,1,0,0,0,Spring,2023,0
GHS:3105:0001,Contraception Across Time and Cultures,Waltraud Maierhofer,,0,1,2,0,1,2,0,0,0,0,0,0,0,0,Spring,2023,0
GHS:3325:0001,Global Epidemics,Bege Dauda,,0,11,5,0,1,0,0,1,0,0,0,0,0,0,Spring,2023,0
GHS:3500:0A02,Global Public Health,Precious-Junia de-Winton Cummings,,0,2,0,2,0,1,0,1,0,0,0,0,0,0,Spring,2023,0
GHS:3720:0EXW,Contemporary Issues in Global Health,Eliseo Torres,,0,27,0,1,0,0,0,0,0,0,0,0,0,1,Spring,2023,0
GHS:3732:0EXW,Global Health Nursing,Young Cho,,0,2,0,0,4,0,0,0,0,0,0,0,0,0,Spring,2023,0
GHS:3850:0EXV,Promoting Health Globally,Christine Brunner Luse,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GHS:4001:0001,Social Entrepreneurship & Global Health,Blake Rupe,,1,9,0,1,0,0,0,0,0,0,0,0,1,0,Spring,2023,0
GHS:4003:0001,Case Studies in Global Health Inequities,Bege Dauda,,0,12,6,2,1,0,1,0,0,0,0,0,0,0,Spring,2023,0
GRMN:1001:0001,Elementary German I,Fabienne Rink,,0,3,3,1,5,0,0,3,0,0,0,0,1,2,Spring,2023,0
GRMN:1001:0002,Elementary German I,Fabienne Rink,,1,4,0,2,0,1,0,1,0,0,0,0,0,1,Spring,2023,0
GRMN:1001:0EXW,Elementary German I,Bruce Nottingham-Spencer,,0,0,1,1,5,0,0,1,0,2,0,0,1,1,Spring,2023,0
GRMN:1002:0001,Elementary German II,Bruce Nottingham-Spencer,,1,5,2,4,3,1,0,0,1,0,0,0,0,0,Spring,2023,0
GRMN:1002:0002,Elementary German II,Bruce Nottingham-Spencer,,0,4,3,1,2,1,1,2,0,0,0,0,0,0,Spring,2023,0
GRMN:1002:0EXA,Elementary German II,Kirsten Kumpf Baele,,0,0,2,1,10,2,1,0,0,0,0,0,0,0,Spring,2023,0
GRMN:2001:0001,Intermediate German I,Melissa Kern,,3,5,6,2,2,0,0,1,1,0,2,0,0,1,Spring,2023,0
GRMN:2001:0002,Intermediate German I,Melissa Kern,,0,2,1,2,5,0,1,3,0,0,0,0,0,1,Spring,2023,0
GRMN:2002:0001,Intermediate German II,Milena Sanabria Contreras,,0,4,2,2,3,2,2,1,0,1,0,0,0,0,Spring,2023,0
GRMN:2002:0EXA,Intermediate German II,Elke Heckner,,1,4,3,2,2,1,0,0,1,0,0,0,0,0,Spring,2023,0
GRMN:2600:0001,Witch Hunts in Fact and Fiction,Waltraud Maierhofer,,1,4,6,3,4,4,3,0,0,1,0,1,0,0,Spring,2023,0
GRMN:2620:0001,Anne Frank and Her Story,Kirsten Kumpf Baele,,0,4,2,4,6,0,2,0,0,0,0,0,0,0,Spring,2023,0
GRMN:2675:0001,Politics/Memory: Holocaust-Genocide-9/11,Elke Heckner,,2,15,2,3,1,0,0,0,1,0,0,0,2,1,Spring,2023,0
GRMN:2785:0001,"Cyborgs, Monsters, and the Uncanny",Elke Heckner,,1,18,5,1,1,2,0,0,0,0,0,0,0,0,Spring,2023,0
GRMN:3104:0001,Composition and Conversation II,Kirsten Kumpf Baele,,0,4,0,0,2,2,0,1,1,0,0,0,0,0,Spring,2023,0
GRMN:3845:0001,The Structure of German,Sarah Fagan,,1,2,0,0,0,0,1,1,1,0,0,1,1,0,Spring,2023,0
GRMN:3860:0001,German Language and Society,Bruce Nottingham-Spencer,,1,3,1,0,6,0,0,0,0,0,0,0,0,0,Spring,2023,0
GRMN:4315:0001,German Society Today,Glenn Ehrstine,,0,1,0,4,1,0,0,0,1,0,0,0,0,0,Spring,2023,0
GWSS:1002:0A01,Diversity and Power in the US,Aimen Hameed,,0,1,5,7,2,0,0,0,0,0,1,1,4,2,Spring,2023,0
GWSS:1002:0A02,Diversity and Power in the US,Aimen Hameed,,0,2,13,2,2,1,0,2,1,0,0,0,0,1,Spring,2023,0
GWSS:1002:0A03,Diversity and Power in the US,Aimen Hameed,,0,2,6,5,7,2,0,1,0,0,0,0,0,0,Spring,2023,0
GWSS:1002:0A04,Diversity and Power in the US,Jordan Ismaiel,,0,9,7,3,1,2,0,1,0,0,1,0,0,0,Spring,2023,0
GWSS:1002:0A05,Diversity and Power in the US,Jordan Ismaiel,,5,10,6,2,0,1,0,0,0,0,0,0,0,0,Spring,2023,0
GWSS:1002:0A06,Diversity and Power in the US,Jordan Ismaiel,,3,9,4,4,0,0,1,0,0,1,0,0,0,2,Spring,2023,0
GWSS:1046:0001,Environmental Politics in India,Meena Khandelwal,,0,2,4,2,2,0,0,0,0,0,0,1,0,0,Spring,2023,0
GWSS:1310:0A01,Gender and Society,Alexander Peralta Cornejo,,0,14,3,4,1,0,1,0,0,0,0,0,0,0,Spring,2023,0
GWSS:1310:0A02,Gender and Society,Alexander Peralta Cornejo,,1,8,2,4,1,1,1,2,1,0,0,0,0,0,Spring,2023,0
GWSS:1310:0A03,Gender and Society,Alexander Peralta Cornejo,,1,4,4,0,1,6,1,1,1,2,0,0,2,0,Spring,2023,0
GWSS:2052:0EXW,Women in Islam and the Middle East,Ahmed Souaiaia,,2,9,10,7,8,5,0,1,1,0,3,1,11,3,Spring,2023,0
GWSS:2075:0001,"Gender, Sexuality, and Media",Morgan DiCesare,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GWSS:2075:0002,"Gender, Sexuality, and Media",Morgan DiCesare,,1,4,2,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GWSS:2151:0001,Global Migration,Brady G'Sell,,0,4,2,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GWSS:2160:0001,Love and Romance in America,Naomi Greyser,,0,7,4,5,2,0,0,0,0,0,0,0,1,0,Spring,2023,0
GWSS:2571:0001,Visualizing Human Rights,Marie Kruger,,0,1,2,2,0,1,0,0,1,0,0,0,0,0,Spring,2023,0
GWSS:3105:0001,Contraception Across Time and Cultures,Waltraud Maierhofer,,1,5,3,0,1,2,0,0,0,0,1,0,1,0,Spring,2023,0
GWSS:3118:0001,Politics of Reproduction,Natalie Fixmer-Oraiz,,0,6,0,1,2,0,0,0,1,0,0,0,1,1,Spring,2023,0
GWSS:3138:0001,Writing to Change the World,Anne Sand,,0,6,1,1,3,0,0,1,0,0,0,0,0,0,Spring,2023,0
GWSS:3200:0001,"Theories Gender, Wmn's Sexuality Studies",Corey Creekmur,,0,7,3,2,4,1,0,0,0,0,0,0,1,0,Spring,2023,0
GWSS:3282:0001,Women & Power in US Hist Since Civil War,Landon Storrs,,0,0,3,2,2,2,0,0,0,0,0,0,0,0,Spring,2023,0
GWSS:3750:0001,Born in the USA:Fertility & Reproduction,Jennifer Haylett,,1,8,5,2,2,0,0,0,1,0,0,0,0,0,Spring,2023,0
GWSS:4090:0001,Senior Research Seminar,Anna Flaming,,0,3,5,1,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
GWSS:5120:0001,Reading Transnational Feminist Theory,Meena Khandelwal,,0,7,6,0,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
HHP:1100:0001,Human Anatomy,Kelli Taeger,,1,25,10,14,8,15,8,5,2,1,2,1,8,10,Spring,2023,0
HHP:1100:0006,Human Anatomy,Adam Blalock,,0,7,1,3,6,8,7,8,4,1,2,2,3,7,Spring,2023,0
HHP:1100:0100,Human Anatomy,Kelli Taeger,,3,45,20,18,19,9,7,14,5,3,6,3,6,30,Spring,2023,0
HHP:1110:0007,Human Anatomy Laboratory,Andrea Babcock,,0,3,1,3,2,2,1,3,1,0,0,0,0,2,Spring,2023,0
HHP:1110:0101,Human Anatomy Laboratory,Andrea Babcock,,0,3,2,1,2,1,1,4,1,1,0,0,0,1,Spring,2023,0
HHP:1110:0102,Human Anatomy Laboratory,Immaculate Edwin,,0,5,5,3,3,2,0,0,0,0,0,0,0,1,Spring,2023,0
HHP:1110:0110,Human Anatomy Laboratory,Nate Helwig,,0,6,4,1,2,2,1,1,0,0,0,1,0,1,Spring,2023,0
HHP:1110:0111,Human Anatomy Laboratory,Andrea Babcock,,0,2,2,1,2,0,5,4,0,0,0,1,0,0,Spring,2023,0
HHP:1110:0112,Human Anatomy Laboratory,Nate Helwig,,0,3,7,1,1,2,1,0,0,0,0,0,0,3,Spring,2023,0
HHP:1110:0113,Human Anatomy Laboratory,Immaculate Edwin,,0,1,3,2,0,1,2,2,1,0,2,0,0,3,Spring,2023,0
HHP:1300:0001,Fundamentals of Human Physiology,Aaron Schneider,,0,20,20,24,31,27,16,31,18,9,12,6,7,9,Spring,2023,0
HHP:1300:0100,Fundamentals of Human Physiology,Aaron Schneider,,0,8,9,10,12,8,9,10,6,0,2,0,0,4,Spring,2023,0
HHP:1300:0EXW,Fundamentals of Human Physiology,Aaron Schneider,,0,4,5,4,7,4,2,6,1,2,0,2,1,2,Spring,2023,0
HHP:1310:0001,Human Physiology Laboratory,Kenzie Unke,,0,7,5,5,0,0,0,0,0,0,0,0,0,0,Spring,2023,0
HHP:1310:0004,Human Physiology Laboratory,Paola Hernandez,,0,8,4,3,3,0,0,0,0,0,0,0,0,2,Spring,2023,0
HHP:1310:0005,Human Physiology Laboratory,Lisa VanWiel,,0,4,2,6,3,0,2,0,0,0,0,0,0,0,Spring,2023,0
HHP:1310:0006,Human Physiology Laboratory,Kenzie Unke,,0,8,3,4,3,1,0,0,0,0,0,0,0,0,Spring,2023,0
HHP:1310:0007,Human Physiology Laboratory,Paola Hernandez,,0,7,8,2,3,0,0,0,0,0,0,0,0,0,Spring,2023,0
HHP:1400:0001,Human Anatomy and Physiology,Adam Blalock,,0,2,4,3,6,2,0,0,5,1,1,1,0,2,Spring,2023,0
HHP:2130:0EXV,Human Development Through the Life Span,Kristina Gordon,,0,4,11,5,7,6,3,2,1,0,0,0,1,0,Spring,2023,0
HHP:2130:0EXW,Human Development Through the Life Span,Kristina Gordon,,0,5,7,9,10,2,1,3,1,0,0,0,1,0,Spring,2023,0
HHP:2148:0100,Personal Training,Megan Jacobi,,0,3,1,3,3,0,3,0,0,0,0,1,1,4,Spring,2023,0
HHP:2200:0A01,Physical Activity and Health,Lauren Steinke,,0,1,3,4,3,3,2,2,1,0,2,0,0,3,Spring,2023,0
HHP:2200:0A02,Physical Activity and Health,Lauren Steinke,,0,3,3,1,5,5,0,4,2,1,0,0,0,0,Spring,2023,0
HHP:2200:0A03,Physical Activity and Health,Hardik Kalra,,0,1,2,5,3,4,3,4,2,0,0,0,0,0,Spring,2023,0
HHP:2200:0A04,Physical Activity and Health,Nate Helwig,,0,3,1,5,6,0,3,3,1,0,0,0,0,0,Spring,2023,0
HHP:2200:0A05,Physical Activity and Health,Hardik Kalra,,0,2,6,1,3,4,3,1,1,0,0,0,1,1,Spring,2023,0
HHP:2200:0A06,Physical Activity and Health,Nate Helwig,,0,1,0,4,5,4,2,3,1,0,1,1,0,2,Spring,2023,0
HHP:2200:0B10,Physical Activity and Health,Nicholas Farkas,,0,4,1,3,5,1,2,3,1,0,0,0,2,2,Spring,2023,0
HHP:2200:0B11,Physical Activity and Health,Nicholas Farkas,,0,0,2,2,0,4,4,4,0,0,1,1,1,2,Spring,2023,0
HHP:2200:0B12,Physical Activity and Health,Emily Rogers,,0,2,2,1,1,4,2,5,0,0,0,0,2,4,Spring,2023,0
HHP:2200:0B13,Physical Activity and Health,Nile Banks,,0,2,1,1,4,4,2,3,1,0,0,2,2,2,Spring,2023,0
HHP:2200:0B14,Physical Activity and Health,Emily Rogers,,0,4,2,3,3,1,4,2,0,0,0,0,1,2,Spring,2023,0
HHP:2200:0B15,Physical Activity and Health,Nile Banks,,0,4,2,2,4,3,1,3,2,0,0,0,0,3,Spring,2023,0
