SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
RUSS:2111:0001,Second-Year Russian I,Irina Kostina,,3,5,2,3,0,0,1,1,0,0,0,0,0,1,Fall,2022,0
RUSS:3111:0001,Third-Year Russian I,Irina Kostina,,1,2,2,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SCLP:2810:0001,Undergraduate Sculpture I,Jamie Weinfurter,,3,5,0,2,1,0,0,0,0,1,0,0,0,1,Fall,2022,0
SCLP:2810:0002,Undergraduate Sculpture I,David Hurlin,,0,10,1,0,0,0,0,0,0,0,0,0,0,1,Fall,2022,0
SCLP:2810:0003,Undergraduate Sculpture I,Stevie Haley Delgado,,3,4,2,3,1,0,0,0,1,0,0,0,0,0,Fall,2022,0
SCLP:2810:0004,Undergraduate Sculpture I,Stevie Haley Delgado,,2,9,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SCLP:2810:0005,Undergraduate Sculpture I,Kara Stallings,,7,1,1,0,0,1,0,0,1,0,0,0,0,0,Fall,2022,0
SCLP:3895:0001,Topics in Sculpture,Isabel Barbuzza,,1,8,1,0,0,0,0,2,0,0,0,0,0,0,Fall,2022,0
SCLP:6264:0001,Graduate Sculpture & Intermedia Workshop,Daniel Miller,,0,11,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SDG:5100:0001,Bldg Future Leaders in Sustainable Dev,David Cwiertny,,2,4,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SIED:4102:0001,Soc & Ed Applicatn Earth Sci & Envir Sci,Mandy Duffey,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SIED:4103:0001,Soc & Ed Applicatns Biological Sciences,Eric Akuoko,,3,4,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SIED:4135:0001,The Nature of Science,Will Hansen,,0,14,1,0,1,0,0,0,1,0,0,0,0,0,Fall,2022,0
SJUS:1001:0A05,Introduction to Social Justice,Lyuchen Ben,,0,9,0,0,2,1,0,0,0,0,0,0,0,2,Fall,2022,0
SJUS:1001:0A06,Introduction to Social Justice,Lyuchen Ben,,0,11,0,0,8,0,0,1,0,0,0,0,0,0,Fall,2022,0
SJUS:3138:0001,Writing to Change the World,Deirdre Egan,,1,6,3,3,1,1,0,1,0,0,0,0,0,0,Fall,2022,0
SJUS:3475:0001,Working for Social Justice,Teresa Mangum,,0,4,3,4,2,4,0,0,0,0,0,0,1,0,Fall,2022,0
SLIS:5010:0001,"Libraries, Culture, and Society",Colleen Theisen,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5010:0002,"Libraries, Culture, and Society",Colleen Theisen,,0,9,1,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5010:0003,"Libraries, Culture, and Society",Colleen Theisen,,0,5,0,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5010:0EXV,"Libraries, Culture, and Society",Colleen Theisen,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5010:0EXW,"Libraries, Culture, and Society",Colleen Theisen,,0,14,1,1,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
SLIS:5010:0EXZ,"Libraries, Culture, and Society",Colleen Theisen,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5020:0001,Foundations of Computing,Micah Bateman,,2,6,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5020:0EXW,Foundations of Computing,Micah Bateman,,1,15,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5041:0EXW,College and University Libraries,Katie Hassman,,0,3,1,4,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5042:0001,Public Libraries,Kara Logsden,,0,5,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5042:0EXW,Public Libraries,Kara Logsden,,0,14,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:5220:0EXW,Resources for Children,Lisa McDonough,,0,11,1,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6020:0001,Literacy and Learning,Jacqueline Biger,,1,5,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6020:0EXW,Literacy and Learning,Jacqueline Biger,,0,7,0,1,0,1,0,1,0,0,0,0,0,0,Fall,2022,0
SLIS:6115:0001,Information and Inquiry,Iulian Vamanu,,0,8,2,4,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6115:0EXW,Information and Inquiry,Iulian Vamanu,,1,6,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6130:0001,Community Engagement,Kara Logsden,,0,5,0,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6130:0EXW,Community Engagement,Kara Logsden,,0,11,1,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6150:0EXW,Information Behavior,Iulian Vamanu,,1,6,2,1,0,0,0,0,0,0,0,0,1,0,Fall,2022,0
SLIS:6335:0001,Metadata Theories and Applications,Stephanie Blalock,,0,9,1,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6335:0EXW,Metadata Theories and Applications,Stephanie Blalock,,0,10,2,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6350:0001,Archives: Theory and Practice,Angela Fritz,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6350:0EXW,Archives: Theory and Practice,Angela Fritz,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SLIS:6411:0001,Topics in Library & Information Science,Jennifer Burek Pierce,,1,8,1,1,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0A01,Introduction to Sociology,Johanna Knutson,,0,11,8,5,3,2,0,1,1,1,0,0,0,0,Fall,2022,0
SOC:1010:0A02,Introduction to Sociology,Johanna Knutson,,0,11,4,4,8,2,0,1,1,0,0,0,1,0,Fall,2022,0
SOC:1010:0A03,Introduction to Sociology,Johanna Knutson,,0,14,8,4,0,2,1,0,2,0,0,0,1,0,Fall,2022,0
SOC:1010:0A04,Introduction to Sociology,Trey McCoy,,0,11,5,3,6,3,1,0,0,0,2,0,0,0,Fall,2022,0
SOC:1010:0A05,Introduction to Sociology,Trey McCoy,,0,9,7,7,1,3,4,0,0,0,0,0,1,0,Fall,2022,0
SOC:1010:0A06,Introduction to Sociology,Jess Pauley,,0,12,6,3,3,2,3,3,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0A07,Introduction to Sociology,Trey McCoy,,0,16,5,6,2,1,1,2,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0A08,Introduction to Sociology,Jess Pauley,,0,6,11,3,2,3,2,1,1,0,0,1,0,0,Fall,2022,0
SOC:1010:0A09,Introduction to Sociology,Jess Pauley,,0,8,7,3,5,2,4,2,1,0,0,0,0,0,Fall,2022,0
SOC:1010:0A10,Introduction to Sociology,Khadidra Washington,,0,17,8,2,1,0,0,1,0,0,0,0,1,1,Fall,2022,0
SOC:1010:0A11,Introduction to Sociology,Alexander Peralta Cornejo,,0,6,9,5,2,1,1,2,1,0,2,0,1,1,Fall,2022,0
SOC:1010:0A12,Introduction to Sociology,Alexander Peralta Cornejo,,0,15,7,1,4,1,1,1,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0A13,Introduction to Sociology,Alexander Peralta Cornejo,,0,12,8,3,4,3,0,2,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0A14,Introduction to Sociology,Sydney Evans,,0,26,3,0,1,0,0,0,0,0,0,1,1,0,Fall,2022,0
SOC:1010:0A15,Introduction to Sociology,Sydney Evans,,0,9,6,4,7,3,0,2,0,0,0,0,1,0,Fall,2022,0
SOC:1010:0A16,Introduction to Sociology,Sydney Evans,,0,14,10,3,3,0,0,1,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0A17,Introduction to Sociology,Khadidra Washington,,0,18,7,2,1,1,2,0,0,0,0,1,0,0,Fall,2022,0
SOC:1010:0A18,Introduction to Sociology,Khadidra Washington,,0,19,6,3,1,0,2,1,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0B01,Introduction to Sociology,Sydney Pucel,,2,17,3,2,3,2,1,1,0,0,1,0,0,0,Fall,2022,0
SOC:1010:0B02,Introduction to Sociology,Sydney Pucel,,1,14,6,2,3,3,2,1,0,0,0,0,0,0,Fall,2022,0
SOC:1010:0B03,Introduction to Sociology,Sydney Pucel,,0,13,2,4,7,1,1,2,0,0,0,0,1,0,Fall,2022,0
SOC:1010:0EXR,Introduction to Sociology,Daniel Knipp,,0,4,3,5,5,4,1,2,2,0,0,0,2,1,Fall,2022,0
SOC:1010:0EXV,Introduction to Sociology,Daniel Knipp,,0,11,8,3,5,1,0,0,0,0,0,1,0,0,Fall,2022,0
SOC:1010:0EXW,Introduction to Sociology,Daniel Knipp,,0,10,8,3,1,3,0,0,1,0,0,0,1,0,Fall,2022,0
SOC:1022:0002,Social Justice and Social Welfare in US,Alison Oliver,,0,32,13,5,4,3,0,0,0,1,0,0,1,2,Fall,2022,0
SOC:1030:0001,Contemporary Social Problems,Jay Sorensen,,0,12,6,2,4,2,2,2,0,0,0,0,0,0,Fall,2022,0
SOC:1030:0EXA,Contemporary Social Problems,Kelci Millbrook,,0,5,5,8,6,2,1,0,0,0,1,0,1,0,Fall,2022,0
SOC:1030:0EXB,Contemporary Social Problems,Kelci Millbrook,,0,6,6,3,5,1,1,1,0,3,0,0,1,3,Fall,2022,0
SOC:1030:0EXC,Contemporary Social Problems,Kelci Millbrook,,1,5,3,6,5,4,1,2,2,0,1,0,0,0,Fall,2022,0
SOC:1310:0A01,Gender and Society,Lindsay Jarratt,,0,3,2,1,0,0,3,0,0,1,0,0,1,1,Fall,2022,0
SOC:1310:0A02,Gender and Society,Lindsay Jarratt,,0,1,0,3,0,0,0,1,0,0,0,1,1,1,Fall,2022,0
SOC:1310:0A03,Gender and Society,Lindsay Jarratt,,0,1,1,3,1,1,0,0,0,0,0,0,0,0,Fall,2022,0
SOC:1310:0EXR,Gender and Society,Katie Linder,,0,1,5,1,1,1,1,0,0,0,0,0,0,0,Fall,2022,0
SOC:1310:0EXV,Gender and Society,Katie Linder,,0,3,3,1,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
SOC:1310:0EXW,Gender and Society,Katie Linder,,2,3,2,1,3,1,0,1,0,0,0,1,0,0,Fall,2022,0
SOC:2064:0001,African American Families,Ashley Frazier,,0,4,1,2,1,0,0,0,0,0,0,2,2,0,Fall,2022,0
SOC:2130:0A01,Sociological Theory,Philip Tostado,,1,2,3,6,6,3,4,1,0,0,0,0,0,3,Fall,2022,0
SOC:2130:0A02,Sociological Theory,Philip Tostado,,2,3,3,10,4,2,4,1,0,0,0,0,0,1,Fall,2022,0
SOC:2130:0A03,Sociological Theory,Philip Tostado,,0,6,2,6,1,2,4,5,0,0,0,0,0,2,Fall,2022,0
SOC:2170:0001,Research Methods,Alison Bianchi,,0,6,8,3,6,3,5,7,0,0,0,0,2,2,Fall,2022,0
SOC:2710:0001,The American Family,Jennifer Haylett,,0,17,11,12,9,9,4,3,2,1,0,0,3,2,Fall,2022,0
SOC:2810:0EXA,Social Inequality,Andrea Smith,,9,5,6,1,2,1,2,1,0,0,2,0,1,0,Fall,2022,0
SOC:2810:0EXB,Social Inequality,Andrea Smith,,1,3,6,6,3,7,0,0,1,2,0,0,1,0,Fall,2022,0
SOC:2810:0EXC,Social Inequality,Andrea Smith,,5,4,5,5,5,3,1,0,0,0,0,0,1,1,Fall,2022,0
SOC:3110:0001,"Race, Organizations, and Workplace",Victor Ray,,0,13,5,1,3,1,0,0,0,0,0,0,1,0,Fall,2022,0
SOC:3510:0001,Medical Sociology,Sarah Harkness,,0,20,13,8,9,3,5,4,2,0,1,1,3,4,Fall,2022,0
SOC:3525:0001,Public Opinion,Jianjun Yu,,2,2,2,4,2,2,0,0,0,0,0,1,0,0,Fall,2022,0
SOC:3610:0001,Organizations and Modern Society,Ion Vasi,,1,6,6,15,7,3,0,0,0,0,0,0,0,0,Fall,2022,0
SOC:3630:0001,Racial Wealth Gap: Black Debt/White Debt,Louise Seamster,,0,12,0,0,0,0,0,0,1,0,0,0,2,0,Fall,2022,0
SOC:4225:0EXT,The Social Psychology of Leadership,Michael Lovaglia,,1,11,7,8,9,3,2,1,0,0,0,0,2,0,Fall,2022,0
SOC:6140:0001,Sem: Selected Topics Sociological Theory,Steven Hitlin,,0,8,2,0,0,1,0,0,0,0,0,0,0,0,Fall,2022,0
SOC:6170:0001,Intro to Sociological Data Analysis,Freda Lynn,,0,2,3,0,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
SOC:7820:0001,Sem: Select Topics Social Stratification,Louise Seamster,,2,3,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:1001:0001,Elementary Spanish I,Lara Dopazo Ruibal,,1,3,4,2,5,0,2,1,0,0,0,0,0,2,Fall,2022,0
SPAN:1001:0002,Elementary Spanish I,Lara Dopazo Ruibal,,2,3,1,1,5,1,0,2,3,0,0,0,0,2,Fall,2022,0
SPAN:1001:0003,Elementary Spanish I,Rachel Klevar,,1,5,2,1,1,1,2,4,0,0,0,0,1,1,Fall,2022,0
SPAN:1001:0004,Elementary Spanish I,Arturo Camacho,,1,6,2,0,5,2,0,0,0,0,0,0,2,1,Fall,2022,0
SPAN:1001:0005,Elementary Spanish I,Sebastian Lores,,1,6,2,0,8,0,0,1,0,0,1,0,1,0,Fall,2022,0
SPAN:1001:0010,Elementary Spanish I,Allison Stickley,,0,4,6,1,2,2,0,1,0,1,1,1,1,0,Fall,2022,0
SPAN:1001:0012,Elementary Spanish I,Sebastian Lores,,3,3,3,1,1,4,0,1,1,1,2,0,0,0,Fall,2022,0
SPAN:1001:0014,Elementary Spanish I,Allison Stickley,,0,6,2,0,3,2,0,2,2,1,0,0,0,1,Fall,2022,0
SPAN:1001:0016,Elementary Spanish I,Arturo Camacho,,1,5,3,1,2,1,1,3,1,0,1,0,1,1,Fall,2022,0
SPAN:1001:0EXW,Elementary Spanish I,Maria Marquez Ponce,,0,3,2,1,3,4,1,0,0,0,0,0,1,4,Fall,2022,0
SPAN:1002:0003,Elementary Spanish II,Abraham Salas,,0,7,3,1,3,2,0,1,0,0,0,0,1,1,Fall,2022,0
SPAN:1002:0004,Elementary Spanish II,Abraham Salas,,0,3,7,1,5,0,0,1,0,0,0,1,1,0,Fall,2022,0
SPAN:1002:0005,Elementary Spanish II,Mireya Hernandez Pozuelo,,0,4,3,2,2,0,0,2,0,0,0,0,2,2,Fall,2022,0
SPAN:1002:0007,Elementary Spanish II,Mireya Hernandez Pozuelo,,1,1,3,0,7,0,1,2,1,0,0,0,1,1,Fall,2022,0
SPAN:1002:0008,Elementary Spanish II,Macy Maas,,0,1,3,1,7,1,2,1,1,0,0,0,1,2,Fall,2022,0
SPAN:1002:0009,Elementary Spanish II,Macy Maas,,1,5,3,0,3,2,0,1,0,1,0,0,0,1,Fall,2022,0
SPAN:1002:0012,Elementary Spanish II,Nicolas Gerardi Rousset,,4,4,2,1,1,1,0,2,1,0,0,0,0,0,Fall,2022,0
SPAN:1002:0015,Elementary Spanish II,Erick Cortes Parra,,0,4,3,2,4,1,0,1,1,0,0,0,0,3,Fall,2022,0
SPAN:1002:0017,Elementary Spanish II,Erick Cortes Parra,,0,4,5,0,3,1,0,1,1,0,0,0,0,2,Fall,2022,0
SPAN:1002:0018,Elementary Spanish II,Nicolas Gerardi Rousset,,1,3,1,4,2,1,0,1,1,0,0,0,1,1,Fall,2022,0
SPAN:1002:0EXW,Elementary Spanish II,Maria Marquez Ponce,,0,3,1,0,2,2,0,4,3,1,1,0,1,1,Fall,2022,0
SPAN:1003:0EXW,Elementary Spanish Review,Rachel Klevar,,1,5,4,1,3,0,0,0,0,2,1,1,0,0,Fall,2022,0
SPAN:1501:0001,Intermediate Spanish I,Javier Hernandez,,0,4,1,0,3,0,1,0,0,0,0,0,0,2,Fall,2022,0
SPAN:1501:0002,Intermediate Spanish I,Oriette D'Angelo,,2,1,1,0,3,0,1,2,0,0,1,0,1,1,Fall,2022,0
SPAN:1501:0004,Intermediate Spanish I,Javier Hernandez,,3,8,2,2,0,1,1,0,1,0,0,0,0,0,Fall,2022,0
SPAN:1501:0005,Intermediate Spanish I,Oriette D'Angelo,,4,7,1,0,3,2,1,1,0,0,0,0,0,0,Fall,2022,0
SPAN:1501:0006,Intermediate Spanish I,Mariana Mazer,,3,2,2,3,1,1,0,1,0,0,1,0,2,2,Fall,2022,0
SPAN:1501:0007,Intermediate Spanish I,Mariana Mazer,,0,4,4,3,4,3,0,1,0,0,0,0,1,0,Fall,2022,0
SPAN:1501:0009,Intermediate Spanish I,Rachel Klevar,,1,6,4,2,3,0,0,2,1,0,0,0,0,0,Fall,2022,0
SPAN:1501:0010,Intermediate Spanish I,Anabel Mulet-Martinez,,0,3,1,2,4,1,0,3,0,0,0,0,1,3,Fall,2022,0
SPAN:1501:0011,Intermediate Spanish I,Emerson Craig,,3,7,2,0,5,1,0,1,0,0,0,0,0,0,Fall,2022,0
SPAN:1501:0012,Intermediate Spanish I,Karen Barkauskas-Goering,,1,4,4,2,6,0,1,1,0,0,0,0,0,0,Fall,2022,0
SPAN:1501:0014,Intermediate Spanish I,Claudia Potratz,,0,5,3,0,1,2,1,3,0,0,0,1,1,1,Fall,2022,0
SPAN:1501:0016,Intermediate Spanish I,Miguel Augusto Quintero,,1,4,5,0,3,2,0,0,1,0,1,0,0,2,Fall,2022,0
SPAN:1501:0017,Intermediate Spanish I,Emerson Craig,,1,9,2,0,2,0,2,1,2,0,1,0,0,0,Fall,2022,0
SPAN:1501:0018,Intermediate Spanish I,Anabel Mulet-Martinez,,1,3,1,1,5,2,0,2,0,1,0,0,0,2,Fall,2022,0
SPAN:1501:0EXW,Intermediate Spanish I,Adelheid Sudibyo,,0,2,3,4,5,1,0,4,0,1,0,0,0,1,Fall,2022,0
SPAN:1502:0002,Intermediate Spanish II,Alexis Jimenez Candia,,1,5,4,0,4,2,0,1,0,0,0,0,1,1,Fall,2022,0
SPAN:1502:0003,Intermediate Spanish II,Maria-Jose Plata Florez,,0,1,2,3,4,1,0,1,1,0,1,0,0,2,Fall,2022,0
SPAN:1502:0004,Intermediate Spanish II,Kara Rash,,1,5,2,2,2,2,2,1,0,0,0,0,0,3,Fall,2022,0
SPAN:1502:0005,Intermediate Spanish II,Maria-Jose Plata Florez,,0,4,4,1,6,4,1,0,0,0,0,0,0,0,Fall,2022,0
SPAN:1502:0006,Intermediate Spanish II,Camila Nunez,,1,4,6,3,4,1,0,0,0,0,0,0,1,0,Fall,2022,0
SPAN:1502:0007,Intermediate Spanish II,Ana Olagaray,,0,6,5,1,3,2,0,0,0,0,0,0,1,0,Fall,2022,0
SPAN:1502:0008,Intermediate Spanish II,Camila Nunez,,0,3,1,4,3,2,1,5,0,0,0,0,0,0,Fall,2022,0
SPAN:1502:0009,Intermediate Spanish II,Mackenzi McGowan,,1,2,2,3,4,1,0,3,0,0,0,0,1,1,Fall,2022,0
SPAN:1502:0010,Intermediate Spanish II,Camila De Urioste Laborde,,0,5,0,1,2,1,2,2,0,0,0,1,0,0,Fall,2022,0
SPAN:1502:0011,Intermediate Spanish II,Mackenzi McGowan,,1,5,1,3,2,2,3,0,3,0,0,0,0,0,Fall,2022,0
SPAN:1502:0016,Intermediate Spanish II,Ana Olagaray,,0,2,2,0,1,1,0,6,3,2,2,0,0,0,Fall,2022,0
SPAN:1502:0EXW,Intermediate Spanish II,Adelheid Sudibyo,,0,0,2,2,2,1,1,4,3,1,0,1,1,1,Fall,2022,0
SPAN:1503:0001,Accelerated Intermediate Spanish,Gabriela Roman Fuentes,,0,4,2,0,5,2,1,0,0,1,0,1,0,1,Fall,2022,0
SPAN:2000:0002,Spanish Language Skills: Writing,Alexis Jimenez Candia,,0,8,1,2,0,0,1,2,0,0,0,0,0,1,Fall,2022,0
SPAN:2000:0003,Spanish Language Skills: Writing,Pilar Marce,,0,1,7,3,3,1,2,0,1,0,0,0,1,0,Fall,2022,0
SPAN:2000:0004,Spanish Language Skills: Writing,Suzanne Wedeking,,0,6,2,5,4,0,0,0,0,0,0,0,1,1,Fall,2022,0
SPAN:2000:0EXW,Spanish Language Skills: Writing,Ruth Westfall,,0,1,3,4,3,1,0,0,0,0,1,0,0,2,Fall,2022,0
SPAN:2001:0001,Global Science Fiction,Jan Steyn,,0,2,3,0,0,1,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:2010:0001,Spanish Language Skills: Speaking,Claudia Potratz,,0,8,5,3,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:2010:0002,Spanish Language Skills: Speaking,Maricelle Pinto-Tomas,,0,0,2,4,5,3,0,1,1,1,0,0,0,1,Fall,2022,0
SPAN:2010:0003,Spanish Language Skills: Speaking,Ana Fernandez,,0,3,4,5,1,0,1,1,1,0,0,1,0,2,Fall,2022,0
SPAN:2010:0005,Spanish Language Skills: Speaking,Luis Martin-Estudillo,,2,10,2,1,3,1,0,1,0,0,0,0,0,1,Fall,2022,0
SPAN:2040:0001,Spanish for Heritage Speakers,Claudia Potratz,,0,6,6,4,0,1,1,1,0,2,0,0,0,1,Fall,2022,0
SPAN:2050:0EXV,Spanish in the U.S.,Ruth Westfall,,0,4,5,3,2,0,1,1,0,1,0,0,1,2,Fall,2022,0
SPAN:2050:0EXW,Spanish in the U.S.,Suzanne Wedeking,,1,7,4,2,1,2,0,0,0,0,1,0,0,1,Fall,2022,0
SPAN:2060:0001,Spanish Pronunciation,Ruth Westfall,,1,2,2,2,3,2,0,1,0,1,0,1,0,2,Fall,2022,0
SPAN:2080:0001,Business Spanish,Pilar Marce,,0,0,6,3,3,2,0,1,0,0,0,0,0,1,Fall,2022,0
SPAN:2090:0001,Medical Spanish in Contemporary Society,Ana Fernandez,,0,6,6,2,3,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:2090:0002,Medical Spanish in Contemporary Society,Ana Fernandez,,0,8,1,4,3,2,0,0,0,0,0,0,0,1,Fall,2022,0
SPAN:2280:0001,Introduction to Latina/o/x Studies,Jose Fernandez,,1,5,0,3,0,0,1,0,0,0,0,0,1,0,Fall,2022,0
SPAN:2280:0002,Introduction to Latina/o/x Studies,Jose Fernandez,,1,8,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:2280:0004,Introduction to Latina/o/x Studies,Jorge Guerra,,1,5,3,0,0,0,0,0,0,0,0,0,0,1,Fall,2022,0
SPAN:2280:0EXW,Introduction to Latina/o/x Studies,Jorge Guerra,,4,5,0,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:2500:0001,Readings in Spanish American Literature,Kathleen Newman,,0,9,5,3,2,0,1,0,0,1,0,0,0,0,Fall,2022,0
SPAN:2700:0EXW,Introduction to Latin American Studies,Maricelle Pinto-Tomas,,0,6,2,0,1,0,3,0,0,1,0,0,0,1,Fall,2022,0
SPAN:3010:0001,Advanced Spanish Speaking and Writing,Ana Rodriguez Rodriguez,,0,16,2,1,1,0,1,0,0,0,0,0,0,1,Fall,2022,0
SPAN:3030:0001,Translation Workshop: English to Spanish,Pilar Marce,,0,8,4,1,1,2,0,0,1,0,0,0,0,0,Fall,2022,0
SPAN:3045:0001,Spanish Health Narratives,Kristine Munoz,,2,6,2,0,1,2,0,0,0,0,0,0,0,1,Fall,2022,0
SPAN:3060:0001,Intro Wrkshp Creative Writing in Spanish,Luis Munoz,,1,2,4,1,2,0,0,1,0,0,0,0,0,0,Fall,2022,0
SPAN:3080:0001,Spanish for International Business,Pilar Marce,,0,3,9,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:3092:0001,Spanish in the Community,Claudia Potratz,,0,8,3,1,0,2,1,0,0,0,0,0,0,1,Fall,2022,0
SPAN:3100:0EXW,Structures of Spanish: Words & Sentences,Becky Gonzalez,,4,11,4,0,0,0,0,1,0,0,0,0,0,0,Fall,2022,0
SPAN:3110:0001,Spanish Sound Structure,Christine Shea,,3,12,2,2,1,0,0,0,0,0,0,0,0,1,Fall,2022,0
SPAN:3120:0001,Foundations in Sociolinguistics,Kristine Munoz,,0,10,4,2,0,0,1,0,0,0,0,0,0,0,Fall,2022,0
SPAN:3290:0001,Topics in Cinema and Society,Kathleen Newman,,0,7,7,2,2,1,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:3310:0001,Spanish American Short Story,Horacio Castellanos,,3,1,4,1,1,0,0,0,0,0,0,1,0,0,Fall,2022,0
SPAN:3600:0001,Cultures of Spain,Luis Martin-Estudillo,,1,5,3,4,3,3,0,1,1,0,0,0,0,1,Fall,2022,0
SPAN:3840:0EXW,Contemporary Spanish Short Story,Ana Merino,,2,15,2,2,0,3,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:4150:0001,Introduction to Spanish Syntax,Becky Gonzalez,,0,4,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:4330:0001,Colonial Spanish American Literature,Amber Brian,,5,4,0,0,1,0,0,1,0,0,0,0,0,0,Fall,2022,0
SPAN:4820:0001,Latina/o/x Popular Culture,Eric Vazquez,,1,2,4,3,1,1,0,1,0,0,0,0,2,1,Fall,2022,0
SPAN:4850:0001,Topics in Cultural Studies,Ana Merino,,2,9,0,1,1,0,0,0,0,0,1,0,0,0,Fall,2022,0
SPAN:5000:0001,Teaching and Learning Languages,Giovanni Zimotti,,3,1,1,0,1,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:6210:0001,Fiction Workshop,Horacio Castellanos,,0,12,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:6220:0001,Poetry Workshop,Luis Munoz,,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:6390:0001,Topics in Spanish American Literature,Roxanna Curto,,3,5,2,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPAN:6620:0001,Spanish Renaissance & Baroque Literature,Ana Rodriguez Rodriguez,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPST:1074:0A01,Inequality in American Sport,Janeanne Levenstein,,0,6,2,2,0,0,0,0,0,0,0,0,0,0,Fall,2022,0
SPST:1074:0A02,Inequality in American Sport,Janeanne Levenstein,,0,3,1,2,2,0,0,1,1,1,1,0,0,0,Fall,2022,0
SPST:1074:0A04,Inequality in American Sport,Glenn Houlihan,,0,3,2,0,1,0,3,2,3,1,2,0,0,0,Fall,2022,0
SPST:1074:0A05,Inequality in American Sport,Glenn Houlihan,,0,4,2,0,0,1,0,0,0,0,0,0,0,0,Fall,2022,0
SPST:1074:0A06,Inequality in American Sport,Glenn Houlihan,,0,4,0,0,0,0,0,1,1,0,0,0,0,0,Fall,2022,0
SPST:1074:0A07,Inequality in American Sport,John Tappen,,0,8,2,0,0,0,1,0,1,0,0,0,0,0,Fall,2022,0
SPST:1074:0A08,Inequality in American Sport,John Tappen,,0,7,0,1,0,0,0,1,0,0,0,0,0,0,Fall,2022,0
SPST:2078:0001,"Women, Sport, and Culture",Jennifer Sterling,,0,15,4,0,2,2,0,0,0,0,0,0,0,2,Fall,2022,0
SPST:2170:0001,Sport and Globalization,Jennifer Sterling,,0,27,6,0,3,1,2,0,0,0,0,0,0,1,Fall,2022,0
