SUBJECT_COURSE_SECTION,COURSE_TITLE,PRIMARY_INSTRUCTOR_NAME,SECONDARY_INSTRUCTOR_NAME,A_PLUS,A,A_MINUS,B_PLUS,B,B_MINUS,C_PLUS,C,C_MINUS,D_PLUS,D,D_MINUS,F,WITHDRAWN,SEMESTER,YEAR,IS_NEW
ENGR:2120:0A03,Electrical Circuits,Yu-Jung Chu - Primary Instructor,,-,7.0,-,-,8.0,-,-,7.0,-,-,5.0,-,-,0.0,Spring,2024,1
ENGR:2130:0002,Thermodynamics,Kamran Samani - Primary Instructor,,-,23.0,-,-,17.0,-,-,18.0,-,-,8.0,-,-,6.0,Spring,2024,1
ENGR:2710:0A01,Dynamics,Salam Rahmatalla - Primary Instructor,,-,11.0,-,-,10.0,-,-,8.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2710:0A02,Dynamics,Salam Rahmatalla - Primary Instructor,,-,10.0,-,-,10.0,-,-,7.0,-,-,2.0,-,-,1.0,Spring,2024,1
ENGR:2710:0A03,Dynamics,Salam Rahmatalla - Primary Instructor,,-,7.0,-,-,10.0,-,-,8.0,-,-,2.0,-,-,1.0,Spring,2024,1
ENGR:2710:0B04,Dynamics,Rachel Vitali - Primary Instructor,,-,8.0,-,-,11.0,-,-,7.0,-,-,4.0,-,-,0.0,Spring,2024,1
ENGR:2710:0B05,Dynamics,Rachel Vitali - Primary Instructor,,-,9.0,-,-,7.0,-,-,7.0,-,-,4.0,-,-,1.0,Spring,2024,1
ENGR:2720:0A01,Materials Science,David Rethwisch - Primary Instructor,,-,5.0,-,-,6.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2720:0A02,Materials Science,David Rethwisch - Primary Instructor,,-,1.0,-,-,8.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2720:0A03,Materials Science,David Rethwisch - Primary Instructor,,-,5.0,-,-,5.0,-,-,2.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENGR:2720:0A04,Materials Science,David Rethwisch - Primary Instructor,,-,1.0,-,-,8.0,-,-,4.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2720:0A05,Materials Science,David Rethwisch - Primary Instructor,,-,2.0,-,-,5.0,-,-,2.0,-,-,2.0,-,-,1.0,Spring,2024,1
ENGR:2720:0A07,Materials Science,David Rethwisch - Primary Instructor,,-,2.0,-,-,7.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2720:0A08,Materials Science,David Rethwisch - Primary Instructor,,-,4.0,-,-,3.0,-,-,6.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENGR:2730:0001,Computers in Engineering,Gary Christensen - Primary Instructor,,-,25.0,-,-,15.0,-,-,16.0,-,-,2.0,-,-,4.0,Spring,2024,1
ENGR:2750:0A01,Mechanics of Deformable Bodies,Colby Swan - Primary Instructor,,-,6.0,-,-,4.0,-,-,9.0,-,-,3.0,-,-,3.0,Spring,2024,1
ENGR:2750:0A02,Mechanics of Deformable Bodies,Colby Swan - Primary Instructor,,-,1.0,-,-,10.0,-,-,2.0,-,-,5.0,-,-,5.0,Spring,2024,1
ENGR:2750:0A03,Mechanics of Deformable Bodies,Colby Swan - Primary Instructor,,-,4.0,-,-,2.0,-,-,8.0,-,-,6.0,-,-,2.0,Spring,2024,1
ENGR:2750:0B04,Mechanics of Deformable Bodies,Tae-Hong Lim - Primary Instructor,,-,12.0,-,-,9.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2750:0B05,Mechanics of Deformable Bodies,Tae-Hong Lim - Primary Instructor,,-,9.0,-,-,14.0,-,-,1.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENGR:2750:0B06,Mechanics of Deformable Bodies,Tae-Hong Lim - Primary Instructor,,-,4.0,-,-,9.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENGR:2995:0001,Intro to AI & Machine Learning in Engr,Mona Garvin - Primary Instructor,,-,31.0,-,-,3.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:1350:0001,Foundations in Entrepreneurship,Leslie Flynn - Primary Instructor,,-,34.0,-,-,23.0,-,-,1.0,-,-,0.0,-,-,2.0,Spring,2024,1
ENTR:1350:0002,Foundations in Entrepreneurship,Leslie Flynn - Primary Instructor,,-,24.0,-,-,22.0,-,-,8.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:1350:0EXW,Foundations in Entrepreneurship,Wade Steenhoek - Primary Instructor,,-,31.0,-,-,12.0,-,-,2.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:1350:0EXX,Foundations in Entrepreneurship,Wade Steenhoek - Primary Instructor,,-,26.0,-,-,13.0,-,-,5.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:1350:0EXY,Foundations in Entrepreneurship,Phyllis Harris - Primary Instructor,,-,13.0,-,-,9.0,-,-,3.0,-,-,5.0,-,-,2.0,Spring,2024,1
ENTR:2000:0001,Entrepreneurship and Innovation,David Hensley - Primary Instructor,,-,27.0,-,-,34.0,-,-,6.0,-,-,2.0,-,-,0.0,Spring,2024,1
ENTR:2000:0002,Entrepreneurship and Innovation,David Hensley - Primary Instructor,,-,27.0,-,-,36.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:2000:0003,Entrepreneurship and Innovation,Joseph Sulentic - Primary Instructor,,-,25.0,-,-,25.0,-,-,7.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:2000:0004,Entrepreneurship and Innovation,Joseph Sulentic - Primary Instructor,,-,21.0,-,-,24.0,-,-,11.0,-,-,1.0,-,-,2.0,Spring,2024,1
ENTR:2000:0005,Entrepreneurship and Innovation,Joseph Sulentic - Primary Instructor,,-,13.0,-,-,26.0,-,-,8.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:2000:0EXW,Entrepreneurship and Innovation,Wade Steenhoek - Primary Instructor,,-,39.0,-,-,10.0,-,-,1.0,-,-,1.0,-,-,1.0,Spring,2024,1
ENTR:3050:0001,Prof Prep for Enterprise Ldrshp & Entre,Phyllis Harris - Primary Instructor,,-,32.0,-,-,8.0,-,-,1.0,-,-,2.0,-,-,1.0,Spring,2024,1
ENTR:3050:0002,Prof Prep for Enterprise Ldrshp & Entre,Phyllis Harris - Primary Instructor,,-,19.0,-,-,4.0,-,-,4.0,-,-,1.0,-,-,2.0,Spring,2024,1
ENTR:3050:0EXW,Prof Prep for Enterprise Ldrshp & Entre,Rob Kincaid - Primary Instructor,,-,41.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:3100:0001,Entrepreneurial Finance,Rob Gettemy - Primary Instructor,,-,15.0,-,-,15.0,-,-,7.0,-,-,2.0,-,-,0.0,Spring,2024,1
ENTR:3100:0002,Entrepreneurial Finance,Rob Gettemy - Primary Instructor,,-,24.0,-,-,8.0,-,-,7.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:3100:0003,Entrepreneurial Finance,Bob Walker - Primary Instructor,,-,6.0,-,-,16.0,-,-,5.0,-,-,1.0,-,-,1.0,Spring,2024,1
ENTR:3100:0EXW,Entrepreneurial Finance,Richard McCarty - Primary Instructor,,-,13.0,-,-,20.0,-,-,12.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:3100:0EXX,Entrepreneurial Finance,Richard McCarty - Primary Instructor,,-,15.0,-,-,16.0,-,-,10.0,-,-,0.0,-,-,2.0,Spring,2024,1
ENTR:3200:0001,Entrepreneurial Marketing,Kevin Krause - Primary Instructor,,-,10.0,-,-,19.0,-,-,13.0,-,-,3.0,-,-,2.0,Spring,2024,1
ENTR:3200:0002,Entrepreneurial Marketing,Kevin Krause - Primary Instructor,,-,3.0,-,-,16.0,-,-,20.0,-,-,8.0,-,-,4.0,Spring,2024,1
ENTR:3200:0003,Entrepreneurial Marketing,Kevin Krause - Primary Instructor,,-,14.0,-,-,19.0,-,-,16.0,-,-,2.0,-,-,2.0,Spring,2024,1
ENTR:3200:0EXW,Entrepreneurial Marketing,Dennis Jordan - Primary Instructor,,-,29.0,-,-,19.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:3350:0001,Entrepreneurial Strategy,Miranda Welbourne Eleazar - Primary Instructor,,-,8.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:3350:0EX4,Entrepreneurial Strategy,Francesco Gambini - Primary Instructor,Anna Fiumicetti - Course Supervisor,-,9.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:3500:0001,Social Entrepreneurship,Joseph Sulentic - Primary Instructor,,-,12.0,-,-,15.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:3500:0EXW,Social Entrepreneurship,Joseph Sulentic - Primary Instructor,,-,18.0,-,-,9.0,-,-,7.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:3595:0EXT,Nonprofit Organizational Effectiveness I,Nicole Wilson - Primary Instructor,,-,11.0,-,-,3.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:3595:0EXW,Nonprofit Organizational Effectiveness I,Nicole Wilson - Primary Instructor,,-,8.0,-,-,3.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:3850:0001,Entrepreneurial Leadership Academy II,Kevin Krause - Primary Instructor,,-,8.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:4100:0001,"Intl Entrepreneurship, Culture, Soc Imp",Dimy Doresca - Primary Instructor,,-,40.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:4200:0AAA,Entrepreneurship: Business Consulting,Kimm Harris - Primary Instructor,,-,55.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:4200:0BBB,Entrepreneurship: Business Consulting,Kimm Harris - Primary Instructor,,-,43.0,-,-,17.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:4200:0EXB,Entrepreneurship: Business Consulting,Kimm Harris - Primary Instructor,,-,40.0,-,-,6.0,-,-,0.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:4300:0001,Launching an Entrepreneurial Venture,Lynn Allendorf - Primary Instructor,,-,31.0,-,-,10.0,-,-,2.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:4300:0002,Launching an Entrepreneurial Venture,Lynn Allendorf - Primary Instructor,,-,10.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,2.0,Spring,2024,1
ENTR:4300:0EXW,Launching an Entrepreneurial Venture,Kurt Heiar - Primary Instructor,,-,24.0,-,-,13.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:4400:0001,Managing the Growth Business,Rob Gettemy - Primary Instructor,,-,26.0,-,-,22.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:4400:0002,Managing the Growth Business,Michele Williams - Primary Instructor,,-,17.0,-,-,23.0,-,-,2.0,-,-,1.0,-,-,1.0,Spring,2024,1
ENTR:4400:0004,Managing the Growth Business,Bob Walker - Primary Instructor,,-,32.0,-,-,12.0,-,-,0.0,-,-,1.0,-,-,1.0,Spring,2024,1
ENTR:4400:0EXW,Managing the Growth Business,Rob Gettemy - Primary Instructor,,-,15.0,-,-,23.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:4460:0EXW,Entrepreneurship and Global Trade,Dimy Doresca - Primary Instructor,,-,7.0,-,-,12.0,-,-,4.0,-,-,0.0,-,-,1.0,Spring,2024,1
ENTR:9100:0EX8,Entrepreneurship and Innovation,Bob Walker - Primary Instructor,Stephanie Schnicker - Course Supervisor,-,20.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:9100:0EXO,Entrepreneurship and Innovation,Miranda Welbourne Eleazar - Primary Instructor,,-,12.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:9200:0EXV,Entrepreneurial Finance,Scott Hauser - Primary Instructor,,-,14.0,-,-,4.0,-,-,2.0,-,-,1.0,-,-,0.0,Spring,2024,1
ENTR:9300:0EXO,Design Thinking,Kimm Harris - Primary Instructor,,-,21.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENTR:9450:0EXV,Strategic Mgmt of Tech & Innovation,Kurt Heiar - Primary Instructor,,-,13.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ENVS:1080:0AAA,Introduction to Environmental Science,Kate Tierney - Primary Instructor,,-,73.0,-,-,10.0,-,-,4.0,-,-,2.0,-,-,0.0,Spring,2024,1
ENVS:2673:0001,Ecology,Andrew Forbes - Primary Instructor,,-,13.0,-,-,23.0,-,-,7.0,-,-,2.0,-,-,1.0,Spring,2024,1
EPID:5580:0001,Public Health Laboratory Techniques,Michael Pentella - Primary Instructor,,-,22.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPID:5610:0001,Intermediate Epi Data Analysis SAS & R,Ryan Carnahan - Primary Instructor,,-,19.0,-,-,6.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPID:6400:0001,Epidemiology II: Advanced Methods,Margaret Chorazy - Primary Instructor,,-,21.0,-,-,7.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPID:6420:0001,Survey Design and Analysis,Mary Charlton - Primary Instructor,,-,10.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPID:6600:0001,Epidemiology of Chronic Diseases,Sarah Nash - Primary Instructor,,-,14.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPID:6655:0001,Causal Inference,Emily Roberts - Primary Instructor,,-,9.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:1240:0001,Finding Your Path in Higher Education,Sabrina Ahmed - Primary Instructor,Sherry Watt - Course Supervisor,-,13.0,-,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:1240:0002,Finding Your Path in Higher Education,Petra Lange - Primary Instructor,Sherry Watt - Course Supervisor,-,15.0,-,-,9.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:3000:0001,Foundations of Education,Brian An - Primary Instructor,,-,51.0,-,-,4.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
EPLS:3000:0002,Foundations of Education,Christine Ogren - Primary Instructor,,-,20.0,-,-,27.0,-,-,9.0,-,-,3.0,-,-,3.0,Spring,2024,1
EPLS:3000:0003,Foundations of Education,Michael Haverkamp - Primary Instructor,,-,43.0,-,-,5.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
EPLS:4180:0A01,Human Relations for the Classroom Teachr,DeeAnn Grove - Primary Instructor,,-,19.0,-,-,2.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
EPLS:4180:0A02,Human Relations for the Classroom Teachr,Katrina Sanders - Primary Instructor,,-,21.0,-,-,0.0,-,-,0.0,-,-,1.0,-,-,1.0,Spring,2024,1
EPLS:4180:0A03,Human Relations for the Classroom Teachr,Lisa Nakahara - Primary Instructor,,-,21.0,-,-,2.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:4180:0A04,Human Relations for the Classroom Teachr,Amanda Randolph - Primary Instructor,,-,23.0,-,-,1.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:4180:0A05,Human Relations for the Classroom Teachr,Lisa Nakahara - Primary Instructor,,-,21.0,-,-,3.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:4200:0EXW,Diversity and Inclusion in Athletics,Sermantha Louisy - Primary Instructor,Sherry Watt - Course Supervisor,-,13.0,-,-,12.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:4250:0001,Education in Black America,Katrina Sanders - Primary Instructor,,-,9.0,-,-,4.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
EPLS:5247:0001,Multiculturalism in Higher Education,Sherry Watt - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:5252:0EXW,Admin of Higher Educ and Student Affairs,Lindsay Jarratt - Primary Instructor,,-,15.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:5278:0001,Helping Skills in Student Affairs Work,Maria Bruno - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6217:0EXW,Theory and Practice of Leadership,Mark Hopkins - Primary Instructor,,-,18.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6224:0001,Organizatnl Thry & Administrtive Behvior,Cassie Barnhardt - Primary Instructor,,-,17.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6329:0001,Legislative Summit,Steve Murley - Primary Instructor,,-,12.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6333:0001,Practicum in Higher Ed & Student Affairs,Christine Zabala-Eisshofer - Primary Instructor,,-,19.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6334:0001,Theoretical Foundations Coll Stu Devel,Jodi Linley - Primary Instructor,,-,19.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6352:0EXW,Action Research in Educational Settings,Brooke Strahn-Koller - Primary Instructor,,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EPLS:6383:0EXW,Supervision and Evaluation,Lisa Kieffer-Haverkamp - Primary Instructor,,-,11.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ESL:4100:0003,ESL Academic Oral Skills,Nicholas Mueller - Primary Instructor,Melissa Meisterheim - Course Supervisor,-,11.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ESL:4180:0001,ESL Acad Writing & Grammar for Undergrad,Ryan Kaduce - Primary Instructor,,-,6.0,-,-,5.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
ESL:4200:0005,ESL Academic Reading Skills,Bee Hyunbi Han - Primary Instructor,Melissa Meisterheim - Course Supervisor,-,8.0,-,-,2.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
ESL:6200:0001,ESL Acad Writing & Grammar for Graduates,Sue Almen-Whittaker - Primary Instructor,,-,13.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
ESL:6200:0002,ESL Acad Writing & Grammar for Graduates,Rebecca Yeager - Primary Instructor,,-,12.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EVNT:3154:0001,Foundations of Event Management,Tracy Hufford - Primary Instructor,,-,28.0,-,-,10.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EVNT:3154:0EXW,Foundations of Event Management,Heather Spangler - Primary Instructor,,-,30.0,-,-,8.0,-,-,3.0,-,-,0.0,-,-,1.0,Spring,2024,1
EVNT:3160:0001,Crisis Management,Tracy Hufford - Primary Instructor,,-,23.0,-,-,2.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
EVNT:3180:0001,Sustainable Events,Heather Spangler - Primary Instructor,,-,13.0,-,-,1.0,-,-,1.0,-,-,1.0,-,-,0.0,Spring,2024,1
EVNT:3185:0001,Topics in Event Management,Andre Wright - Primary Instructor,,-,19.0,-,-,1.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
EVNT:3260:0001,Event Management Workshop,Heather Spangler - Primary Instructor,,-,25.0,-,-,3.0,-,-,2.0,-,-,0.0,-,-,0.0,Spring,2024,1
EVNT:3260:0002,Event Management Workshop,Nicholas Arnold - Primary Instructor,,-,8.0,-,-,3.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:1500:0001,Introduction to Investment Banking,Brian Richman - Primary Instructor,,-,24.0,-,-,0.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:3000:0001,Introductory Financial Management,Julia Tomczyk - Primary Instructor,Heidi Dybevik - Course Supervisor,-,8.0,-,-,14.0,-,-,13.0,-,-,3.0,-,-,3.0,Spring,2024,1
FIN:3000:0002,Introductory Financial Management,Oluwajoba Adeyemi - Primary Instructor,Heidi Dybevik - Course Supervisor,-,11.0,-,-,13.0,-,-,13.0,-,-,2.0,-,-,2.0,Spring,2024,1
FIN:3000:0003,Introductory Financial Management,Bassel Abu-Halawa - Primary Instructor,Heidi Dybevik - Course Supervisor,-,8.0,-,-,14.0,-,-,8.0,-,-,5.0,-,-,2.0,Spring,2024,1
FIN:3000:0004,Introductory Financial Management,Oluwajoba Adeyemi - Primary Instructor,Heidi Dybevik - Course Supervisor,-,5.0,-,-,14.0,-,-,13.0,-,-,3.0,-,-,3.0,Spring,2024,1
FIN:3000:0005,Introductory Financial Management,Bassel Abu-Halawa - Primary Instructor,Heidi Dybevik - Course Supervisor,-,10.0,-,-,10.0,-,-,12.0,-,-,6.0,-,-,3.0,Spring,2024,1
FIN:3000:0006,Introductory Financial Management,Clayton DeBrower - Primary Instructor,Heidi Dybevik - Course Supervisor,-,4.0,-,-,10.0,-,-,9.0,-,-,3.0,-,-,2.0,Spring,2024,1
FIN:3000:0007,Introductory Financial Management,Abdulqudus Opeloyeru - Primary Instructor,Heidi Dybevik - Course Supervisor,-,9.0,-,-,18.0,-,-,7.0,-,-,6.0,-,-,1.0,Spring,2024,1
FIN:3000:0008,Introductory Financial Management,Zach Albright - Primary Instructor,Heidi Dybevik - Course Supervisor,-,4.0,-,-,22.0,-,-,9.0,-,-,2.0,-,-,4.0,Spring,2024,1
FIN:3000:0009,Introductory Financial Management,Abdulqudus Opeloyeru - Primary Instructor,Heidi Dybevik - Course Supervisor,-,9.0,-,-,12.0,-,-,17.0,-,-,1.0,-,-,1.0,Spring,2024,1
FIN:3000:0010,Introductory Financial Management,Clayton DeBrower - Primary Instructor,Heidi Dybevik - Course Supervisor,-,5.0,-,-,20.0,-,-,14.0,-,-,3.0,-,-,0.0,Spring,2024,1
FIN:3000:0011,Introductory Financial Management,Zach Albright - Primary Instructor,Heidi Dybevik - Course Supervisor,-,7.0,-,-,18.0,-,-,12.0,-,-,2.0,-,-,2.0,Spring,2024,1
FIN:3000:0012,Introductory Financial Management,Julia Tomczyk - Primary Instructor,Heidi Dybevik - Course Supervisor,-,13.0,-,-,14.0,-,-,9.0,-,-,3.0,-,-,2.0,Spring,2024,1
FIN:3000:0101,Introductory Financial Management,Yangen Li - Primary Instructor,,-,22.0,-,-,18.0,-,-,4.0,-,-,3.0,-,-,0.0,Spring,2024,1
FIN:3000:0EX4,Introductory Financial Management,Bruce Kline - Primary Instructor,Anna Fiumicetti - Course Supervisor,-,3.0,-,-,6.0,-,-,10.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:3000:0EXW,Introductory Financial Management,Hsiang Hung Tien - Primary Instructor,,-,42.0,-,-,9.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:3200:0001,Investment Management,Fotis Grigoris - Primary Instructor,,-,7.0,-,-,8.0,-,-,7.0,-,-,0.0,-,-,1.0,Spring,2024,1
FIN:3200:0002,Investment Management,Fotis Grigoris - Primary Instructor,,-,12.0,-,-,18.0,-,-,8.0,-,-,2.0,-,-,0.0,Spring,2024,1
FIN:3200:0003,Investment Management,Tong Yao - Primary Instructor,,-,17.0,-,-,25.0,-,-,18.0,-,-,1.0,-,-,2.0,Spring,2024,1
FIN:3200:0EXW,Investment Management,Wei Li - Primary Instructor,,-,16.0,-,-,19.0,-,-,16.0,-,-,2.0,-,-,0.0,Spring,2024,1
FIN:3300:0001,Corporate Finance,Mike MacCourt - Primary Instructor,,-,24.0,-,-,18.0,-,-,12.0,-,-,1.0,-,-,0.0,Spring,2024,1
FIN:3300:0002,Corporate Finance,Jiajie Xu - Primary Instructor,,-,29.0,-,-,18.0,-,-,3.0,-,-,0.0,-,-,1.0,Spring,2024,1
FIN:3300:0003,Corporate Finance,Jiajie Xu - Primary Instructor,,-,26.0,-,-,24.0,-,-,3.0,-,-,0.0,-,-,1.0,Spring,2024,1
FIN:3300:0EXW,Corporate Finance,James Dugdale - Primary Instructor,,-,25.0,-,-,25.0,-,-,7.0,-,-,0.0,-,-,1.0,Spring,2024,1
FIN:3400:0001,Principles of Risk Management & Ins,Cameron Ellis - Primary Instructor,,-,15.0,-,-,15.0,-,-,14.0,-,-,1.0,-,-,1.0,Spring,2024,1
FIN:3400:0002,Principles of Risk Management & Ins,Cameron Ellis - Primary Instructor,,-,45.0,-,-,10.0,-,-,14.0,-,-,0.0,-,-,1.0,Spring,2024,1
FIN:3400:0003,Principles of Risk Management & Ins,Scott Fisher - Primary Instructor,,-,14.0,-,-,11.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:3400:0004,Principles of Risk Management & Ins,Siegfried Anyomi - Primary Instructor,,-,36.0,-,-,19.0,-,-,0.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:4210:0001,Futures and Options,Anand Vijh - Primary Instructor,,-,7.0,-,-,15.0,-,-,7.0,-,-,1.0,-,-,2.0,Spring,2024,1
FIN:4220:0001,Fixed Income Securities,Mahmut Ilerisoy - Primary Instructor,,-,22.0,-,-,10.0,-,-,6.0,-,-,2.0,-,-,0.0,Spring,2024,1
FIN:4220:0002,Fixed Income Securities,Mahmut Ilerisoy - Primary Instructor,,-,9.0,-,-,16.0,-,-,6.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:4230:0001,Real Estate Process,Maris Jensen - Primary Instructor,,-,31.0,-,-,15.0,-,-,3.0,-,-,1.0,-,-,0.0,Spring,2024,1
FIN:4230:0002,Real Estate Process,Maris Jensen - Primary Instructor,,-,30.0,-,-,13.0,-,-,4.0,-,-,1.0,-,-,0.0,Spring,2024,1
FIN:4235:0001,Real Estate Capital Markets,Brent Pritchard - Primary Instructor,,-,12.0,-,-,12.0,-,-,5.0,-,-,1.0,-,-,0.0,Spring,2024,1
FIN:4240:0001,International Finance,Mike MacCourt - Primary Instructor,,-,15.0,-,-,16.0,-,-,8.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:4240:0EX4,International Finance,Bruce Kline - Primary Instructor,Stephanie Schnicker - Course Supervisor,-,13.0,-,-,11.0,-,-,3.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:4250:0001,Applied Equity Valuation,Todd Houge - Primary Instructor,,-,17.0,-,-,25.0,-,-,0.0,-,-,0.0,-,-,3.0,Spring,2024,1
FIN:4320:0001,Commercial Banking,Leighton Smith - Primary Instructor,,-,30.0,-,-,20.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:4320:0002,Commercial Banking,James Klein - Primary Instructor,,-,29.0,-,-,21.0,-,-,1.0,-,-,0.0,-,-,0.0,Spring,2024,1
FIN:4330:0001,Investment Banking,Lawrence Cook - Primary Instructor,,-,12.0,-,-,17.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
FIN:4330:0002,Investment Banking,Lawrence Cook - Primary Instructor,,-,17.0,-,-,14.0,-,-,0.0,-,-,0.0,-,-,1.0,Spring,2024,1
